C_DISC,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,FMTS,C1T,DEMAND_STATUS,ASSORT_DATE,,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE,, Inv_Date, Inv_Party, Inv_By , Inv_Term
-32,3,6,1,0.7,6,4,1,1,1,3,2,11,1,1,62.6,55,5.64,5.67,3.54,1.005,4,4,4,5,2,"Feather, Cloud, Crystal",-,35,16,40.8,43,4,1,50,80,2,2,2,1,1,25-05-2022,20,6,5,2,2,5,4,3,3,4,1,2,1,2,1,2,25-05-2022,,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-37,3,6,1,0.7,6,4,1,3,1,3,2,11,1,1,62.6,58,5.65,5.69,3.55,1.007,4,4,1,5,7,"Crystal, Cloud, Feather",-,34,14,41.8,44.5,4,1,55,80,1,2,1,1,1,21-05-2022,16,6,5,4,3,5,4,3,3,5,1,2,1,2,1,2,29-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-41,3,6,1,0.7,7,7,1,1,1,3,2,11,1,1,61.1,62,5.67,5.72,3.48,1.009,4,4,1,5,7,Crystal,-,35,13.5,41.2,44,4,1,50,80,1,1,1,1,1,25-05-2022,16,7,7,7,1,5,4,3,3,4,1,2,1,2,1,2,29-05-2022,,BOTSWANA,DEBSWANA,UNKNOWN,ODC,BOTSWANA,ODC,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-42,3,6,1,0.7,7,7,1,3,1,3,2,10,2,2,62.9,58,5.63,5.66,3.55,1.005,4,4,4,5,1,"Twinning Wisp, Feather",,35.5,15,41.2,43.5,4,2,,,2,,,,,19-03-2022,81,7,7,1,3,5,4,3,3,4,3,2,1,1,1,,19-03-2022,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-45,3,6,1,0.7,5,6,1,1,1,3,2,7,2,2,62.4,58,5.65,5.68,3.53,1.005,4,1,1,5,1,"Twinning Wisp, Cloud, Feather",,35.5,15,41,43.5,4,2,50,80,2,,,1,1,26-10-2021,226,5,6,1,3,5,4,3,3,4,3,2,1,2,1,2,26-10-2021,,,,,,,AGGREGATE,,08-06-2022,Sheel Gems,Sheel Gems,75
-52,3,6,1,0.7,5,7,1,1,1,1,2,9,2,2,62.8,56,5.62,5.65,3.54,1.005,4,1,4,5,1,"Cloud, Feather",,36.5,16,40.8,43,3.5,2,50,80,2,,,1,1,24-11-2021,197,5,7,1,3,5,4,3,3,4,3,2,1,2,1,2,24-11-2021,,,,,,,AGGREGATE,,08-06-2022,Sheel Gems,Sheel Gems,75
-36,3,6,1,0.7,8,6,1,1,1,3,2,10,2,2,63,55,5.61,5.66,3.55,1.009,4,4,2,5,1,"Crystal, Feather, Cloud",,36.5,17,40.6,42.5,3.5,2,50,75,2,,,1,1,03-01-2022,154,8,6,2,3,5,4,3,3,4,3,,,2,,,03-01-2022,,,,,,AGGREGATE,UNKNOWN,,03-06-2022,Sun Rays,Sun Rays,30
-46,3,6,1,0.7,9,4,3,1,3,3,2,10,2,2,63,62,5.51,5.61,3.5,1.018,4,4,1,5,1,Crystal,,35.5,13.5,41.2,43.5,5.5,2,50,75,2,,,1,1,22-01-2022,138,9,5,6,3,5,4,3,3,4,3,2,1,2,1,,22-01-2022,,,,,,RUSSIAN FEDERATION,ALROSA,,08-06-2022,Chinastar Trade (Hong Kong) Limited,Chinastar Trade (Hong Kong) Limited,0
-34.59,3,6,1,0.7,9,2,1,1,3,3,2,10,2,2,62.6,58,5.62,5.69,3.54,1.012,4,4,4,5,1,Feather,,35.5,15,41.2,43.5,4,2,50,80,2,,,,,,,9,2,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-33.61,3,6,1,0.7,9,2,1,1,3,3,2,10,2,2,62.8,56,5.59,5.67,3.54,1.014,4,4,4,5,1,"Pinpoint, Internal Graining, Feather",,36.5,16.5,40.6,42.5,3.5,2,50,75,2,,,,,,,9,2,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-31.9,3,6,1,0.7,9,2,1,1,3,3,2,10,2,2,63.2,56,5.6,5.68,3.57,1.014,4,4,4,5,1,"Pinpoint, Feather",,36,16,41.2,43.5,3.5,2,50,75,2,,,,,,,9,2,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-35.33,3,6,1,0.7,6,2,1,1,3,3,2,10,2,2,63.5,56,5.58,5.66,3.57,1.014,4,4,4,5,1,Pinpoint,,36.5,16.5,41,43.5,3.5,2,50,80,2,,,,,,,6,2,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-33.12,3,6,1,0.7,7,3,1,1,3,3,2,10,2,2,63.6,56,5.59,5.65,3.58,1.011,4,4,4,5,1,"Crystal, Pinpoint, Manufacturing Remnant, Cloud",,36.5,16.5,41,43.5,3.5,2,50,80,2,,,,,,,7,3,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-32.63,3,6,1,0.7,7,3,1,1,3,3,2,10,2,2,63.4,58,5.58,5.65,3.56,1.013,4,4,4,5,1,"Pinpoint, Feather, Manufacturing Remnant, Indented Natural",,35,15,41.6,44.5,4,2,50,80,2,,,,,,,7,3,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-33.12,3,6,1,0.7,6,3,1,1,3,3,2,10,2,2,63.3,58,5.59,5.66,3.56,1.013,4,4,4,5,1,"Pinpoint, Cloud, Natural",,35,15,41.6,44.5,4,2,50,80,2,,,,,,,6,3,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30.67,3,6,1,0.7,6,4,1,1,3,3,2,10,2,2,63.3,55,5.58,5.65,3.55,1.013,4,4,4,5,1,"Crystal, Needle, Pinpoint",,36.5,17,40.6,43,3.5,2,50,75,2,,,,,,,6,4,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-24.13,3,6,1,0.7,7,7,1,1,1,3,2,10,2,2,62.7,56,5.61,5.66,3.53,1.009,4,4,4,5,1,MED to STK,,35.5,16,40.6,42.5,4,2,,,2,,,,,,,7,7,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-22.39,3,6,1,0.7,7,7,1,1,1,3,2,10,2,2,63.2,56,5.62,5.65,3.56,1.005,4,4,4,5,1,THN to STK,,36.5,16.5,41,43.5,3.5,2,,,2,,,,,,,7,7,1,3,5,4,3,3,4,3,,,,,,,,,,,,,,,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-20.41,3,6,1,0.7,9,2,1,1,1,3,2,10,2,2,62.7,57,5.63,5.67,3.54,1.007,4,4,4,5,1,"Feather, Natural",,35.5,15.5,41,43.5,4,1,50,80,2,,,,,27-05-2022,7,9,2,1,3,5,4,3,3,4,3,,,,,,27-05-2022,,,,,,,,,02-06-2022,Uni-Design Jewellery India Pvt. Ltd,Uni-Design Jewellery India Pvt. Ltd,30
-37,3,6,1,0.7,10,6,1,1,1,3,2,10,2,2,59.9,61,5.75,5.78,3.45,1.005,4,4,2,5,1,"Crystal, Feather",,34,13.5,41,43.5,3.5,2,50,80,2,1,1,1,1,25-01-2022,132,10,6,6,3,5,4,3,3,4,3,2,1,1,1,,25-01-2022,,,,,,,,,03-06-2022,Sun Rays,Sun Rays,30
-47,3,6,1,0.7,8,4,1,1,1,3,2,10,2,2,62.9,56,5.64,5.68,3.56,1.007,4,1,2,5,1,"Crystal, Cloud",,35,15.5,41.4,44,3.5,2,,,2,1,1,1,1,26-10-2021,226,8,5,1,3,5,4,3,3,4,3,2,1,2,1,,26-10-2021,,,,,,AGGREGATE,UNKNOWN,,08-06-2022,Sheel Gems,Sheel Gems,75
-28,2,6,1,0.7,7,4,1,1,1,3,2,10,2,2,62.9,56,5.63,5.65,3.55,1.004,4,4,4,5,1,"Cavity, Feather, Pinpoint",,36.5,16.5,40.8,43,3.5,,50,80,,1,,,3,19-05-2022,20,7,4,1,3,5,4,3,3,4,3,,,,,,19-05-2022,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-29.42,3,6,1,0.7,8,4,1,1,1,3,2,10,2,2,62.9,55,5.64,5.67,3.56,1.005,4,4,4,5,1,Crystal,,36.5,16.5,40.6,43,3.5,1,50,80,2,,,,1,26-05-2022,8,8,5,1,3,5,4,3,3,4,3,,,,,,26-05-2022,,,,,,,,,02-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-28.22,3,6,1,0.7,6,2,1,1,1,3,2,10,2,2,63,57,5.63,5.67,3.56,1.007,4,4,4,5,1,"Indented Natural, Chip, Feather",,35,15,41.4,44,4,1,50,80,2,,,,1,31-05-2022,3,6,2,1,3,5,4,3,3,4,3,,,,,,31-05-2022,,,,,,,,,02-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30.1,3,6,1,0.7,5,6,1,1,3,3,,,,,63.1,55,5.59,5.68,3.56,1.016,,,,,,"Crystal, Feather, Cloud",,36.5,16.5,40.6,42.5,3.5,1,50,75,1,,,,1,02-06-2022,4,,,,,,,,,,,,,,,,02-06-2022,,,,,,,,,03-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-3.02,3,5,1,0.7,6,4,,1,1,3,,,,,74.4,66,4.72,4.79,3.51,1.015,4,4,4,5,1,"Feather, Cloud, Pinpoint",,,,,,,,,,,,,,,03-03-2022,2,,,1,,,,,,,,,,,,,06-06-2022,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-44.9,3,6,1,0.7,7,4,1,1,1,3,,,,,62.5,57,5.66,5.67,3.54,1.002,4,4,4,5,1,"Cloud, Crystal, Needle, Feather",,36,16,40.8,43,3.5,1,45,75,,,,,,04-03-2022,2,,,1,,,,,,,,,,,,,06-06-2022,,,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-45,3,6,1,0.7,8,4,3,1,3,3,2,10,2,2,60.2,65,5.68,5.75,3.44,1.012,4,4,4,5,1,Cloud  Knot,,32,11,41.6,44.5,5,2,55,75,2,,,,1,11-11-2021,216,8,5,1,3,5,4,3,3,4,3,2,1,1,1,,11-11-2021,,,,,,,,,14-06-2022,Jewel Paradise Company Limited,Jewel Paradise Company Limited,0
-36,3,6,1,0.7,4,4,3,1,3,3,2,10,2,2,64.9,58,5.49,5.56,3.59,1.013,4,4,4,5,7,"Feather, Pinpoint",,37,16,41.2,44,5,2,50,75,2,2,2,1,1,19-03-2022,88,4,4,4,2,5,4,3,3,4,3,2,1,2,1,2,19-03-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,14-06-2022,Jewel Paradise Company Limited,Jewel Paradise Company Limited,0
-27.18,3,6,1,0.7,6,3,1,1,1,3,,,,,62.9,59,5.62,5.67,3.55,1.009,,,,,,"Feather, Surface Graining",,35,14.5,41.6,44.5,4,1,45,80,2,,,,1,18-02-2022,9,,,,,,,,,,,,,,,,06-06-2022,,,,,,,,,15-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-51,3,6,1,0.7,3,4,3,1,3,4,2,11,1,1,64.7,56,5.51,5.6,3.6,1.016,4,4,4,5,1,"Crystal, Indented Natural, Pinpoint",,36,16,41.2,43.5,5,1,50,80,2,,,1,1,26-03-2022,81,3,4,2,3,5,4,3,3,4,3,2,1,2,1,2,26-03-2022,,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,15-06-2022,Kavan Exports,Kavan Exports,60
-27,2,6,1,0.7,6,7,1,1,3,3,2,11,2,2,63.2,56,5.6,5.67,5.635,1.013,4,4,4,5,1,-,-,36.5,16,41,43.5,3.5,2,,,2,1,1,1,1,12-05-2022,34,6,7,1,3,5,4,3,3,4,3,2,1,2,1,1,12-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,14-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-33,2,6,1,0.7,6,7,1,1,3,3,2,10,2,2,63.6,57,,,3.57,,4,4,3,5,1,Crystal,NN,35,15.5,41.2,44,4,2,50,80,2,1,1,1,,08-04-2022,68,6,7,1,3,5,4,3,3,5,3,,,,,2,08-04-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,14-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-55,3,6,1,0.7,10,3,3,1,3,2,2,11,1,1,64,58,5.53,5.56,3.55,1.005,4,4,4,5,7,"Cloud, Pinpoint, Feather, Indented Natural",-,37,16,41,43,5,1,50,75,2,2,1,1,1,20-02-2022,115,10,3,1,2,2,4,3,3,2,3,2,1,1,1,2,20-02-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,15-06-2022,Diarough Middle East DMCC,Diarough Sourcing S. A.,7
-28.2,2,6,1,0.7,6,6,1,1,1,3,2,10,2,2,61.8,58.5,5.65,5.7,3.508,1.009,4,4,4,5,1,NN,NN,35,14.6,40.9,43.3,3.9,2,49,75,2,2,2,1,,04-05-2022,45,6,6,1,3,5,4,3,3,4,3,2,1,2,1,1,04-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,17-06-2022,Emby International Inc.,Diarough Sourcing S. A.,90
-42,3,6,1,0.7,8,3,3,1,3,3,2,11,1,1,62.5,61,5.6,5.69,3.53,1.016,4,4,4,5,2,"Feather, Natural",-,34,13.5,41.8,44.5,4.5,1,50,80,2,2,2,1,1,13-05-2022,36,8,3,1,1,3,4,3,3,4,1,2,1,2,1,2,13-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,17-06-2022,Vitrag Diam,Vitrag Diam,7
-24.69,3,6,1,0.7,9,3,1,1,1,3,,,,,62.7,55,5.65,5.68,3.55,1.005,,,,,,"Pinpoint, Indented Natural, Cloud",,36.5,16.5,40.6,42.5,3.5,1,50,75,2,,,,1,26-10-2021,2,,,,,,,,,,,,,,,,17-06-2022,,,,,,,,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30,3,6,1,0.7,7,7,1,1,1,3,2,11,1,1,61.8,58,5.66,5.69,3.51,1.005,4,2,4,5,7,Cloud,-,36,15.5,40.6,43,3.5,1,50,75,2,1,1,2,1,20-04-2022,60,7,7,1,3,5,4,3,3,4,1,2,1,2,1,2,20-04-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-48,3,6,1,0.7,6,6,1,1,1,3,2,11,1,1,62.7,58,5.62,5.67,3.54,1.009,4,1,4,5,8,Cloud,-,35.5,15,41.2,43.5,4,1,50,80,1,1,1,1,1,27-05-2022,20,6,6,1,1,5,4,3,3,4,1,2,1,2,1,2,30-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-41,3,6,1,0.7,6,4,1,3,1,3,2,11,1,1,63,56,5.61,5.65,3.55,1.007,3,4,1,5,2,"Crystal, Cloud",-,35.5,16,40.8,43,4,1,50,80,1,2,2,1,1,27-05-2022,10,6,5,1,1,5,4,3,3,5,1,2,1,2,1,2,09-06-2022,,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-34,3,6,1,0.7,7,4,1,1,1,3,2,11,1,1,63.3,57,5.61,5.65,3.57,1.007,4,4,4,5,2,Cloud,-,36.5,16,41.2,43.5,3.5,1,50,80,1,2,2,1,1,31-05-2022,9,7,5,4,1,5,4,3,3,4,1,2,1,2,1,2,10-06-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-44.9,3,6,1,0.7,7,4,1,1,1,3,,10,2,2,62.5,57,5.66,5.67,3.54,1.002,4,4,4,5,1,"Cloud, Crystal, Needle, Feather",,36,16,40.8,43,3.5,,45,75,,1,1,1,,,4,,,1,3,5,4,3,3,4,3,,,,,,15-06-2022,,,,,,,,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-32,3,6,1,0.7,8,4,1,1,1,3,2,11,1,1,63,56,5.62,5.65,3.55,1.005,4,4,4,5,7,"Crystal, Feather, Cloud, Pinpoint",-,36.5,16.5,40.8,43,3.5,1,50,75,2,2,2,1,1,24-05-2022,26,8,4,1,1,5,4,3,3,4,1,2,1,2,1,2,24-05-2022,,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-32,3,6,1,0.7,9,4,1,1,1,3,2,11,1,1,63.3,56,5.64,5.67,3.58,1.005,4,4,4,2,2,"Crystal, Feather, Cavity",-,36.5,16.5,41,43.5,3.5,1,50,80,2,2,2,1,1,25-05-2022,25,9,5,1,3,5,2,3,3,4,1,2,1,1,1,2,25-05-2022,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-35,3,6,1,0.7,9,4,1,3,3,3,2,11,1,1,62.6,54,5.65,5.7,3.55,1.009,4,4,4,5,2,Feather,-,35,16,40.6,42.5,3.5,1,50,80,2,2,2,1,1,11-05-2022,39,9,5,1,3,5,4,3,3,4,1,2,1,2,1,2,11-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30,3,6,1,0.7,8,4,1,1,1,3,2,11,2,2,58.8,60,5.78,5.81,3.41,1.005,4,4,4,1,2,"Cloud, Crystal, Feather, Needle",-,32.5,12.5,40.8,43,4300,2,45,75,2,2,2,1,1,29-04-2022,51,8,4,1,1,5,4,3,3,4,1,2,1,2,1,1,29-04-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-33,3,6,1,0.7,9,4,1,1,1,3,2,10,2,2,63.2,58,,,3.55,,4,4,2,5,7,"Crystal, Feather",NA,35.5,15.5,41.2,43.5,4,2,50,80,2,2,1,1,,05-04-2022,75,9,5,1,2,5,4,3,3,4,1,,,,,1,05-04-2022,,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,18-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-24,3,5,1,0.7,8,4,,1,3,3,2,10,2,2,62.3,54,4.82,7.9,3,1.639,4,4,4,5,5,Feather,,0,0,0,0,0,2,,,2,2,2,1,1,29-11-2021,202,8,5,1,3,5,4,3,3,4,3,,,1,,,29-11-2021,,,,,,UNKNOWN,UNKNOWN,,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-29,3,8,1,0.7,10,4,,3,3,1,2,11,2,2,59.1,60,5.13,7.08,3.03,1.38,4,4,2,5,1,Crystal,NN,0,0,0,0,0,2,,,2,2,2,1,1,08-04-2022,72,10,5,1,1,5,4,3,3,4,3,,,,,2,08-04-2022,,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-29,3,8,1,0.7,10,4,,3,3,3,2,10,2,2,64,59,4.95,7.01,3.17,1.416,4,4,4,5,8,Crystal,,0,0,0,0,0,2,,,2,1,1,1,1,18-02-2022,121,10,5,1,3,5,4,3,3,4,3,2,1,1,1,2,18-02-2022,,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-38,3,2,1,0.7,7,4,,3,1,3,2,11,2,2,65.6,62,4.24,6.17,2.79,1.455,4,4,4,5,2,Feather,-,0,0,0,0,0,2,,,2,2,2,1,1,27-04-2022,53,7,5,4,3,5,4,3,3,4,1,2,1,2,1,2,27-04-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-47,3,6,1,0.7,9,7,3,1,3,1,2,11,2,2,64.7,58,5.51,5.58,3.59,1.013,4,4,4,1,1,"Cloud, Feather, Crystal",,36.5,15.5,41.4,44,5,2,50,75,2,,,1,1,09-02-2022,130,9,7,1,3,5,4,3,3,4,3,2,1,2,1,2,09-02-2022,,,,,,AGGREGATE,UNKNOWN,,18-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-44,3,6,1,0.7,3,4,3,1,3,2,1,11,2,2,64.8,58,5.5,5.57,3.59,1.013,4,4,4,5,2,Feather,,36.5,15.5,41.4,44,5,2,50,75,2,2,2,1,1,19-03-2022,92,3,4,1,2,5,4,3,3,4,1,2,1,1,1,2,19-03-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,18-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-33,3,6,1,0.71,10,6,1,1,1,3,2,10,2,2,63.1,55,5.64,5.69,3.58,1.009,4,4,1,1,2,Crystal,-,36.5,16.5,40.6,43,3.5,2,45,75,2,2,2,1,1,11-03-2022,95,10,6,1,3,5,4,3,3,4,3,2,1,1,1,2,11-03-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,13-06-2022,Superior Diamonds Pty. Ltd.,Superior Diamonds Pty. Ltd.,
-56,3,6,1,0.71,9,7,3,3,3,3,2,11,1,1,64.5,59,5.54,5.6,3.59,1.011,1,1,4,5,1,Cloud,,36.5,15.5,41.4,44,5,1,50,75,2,,,1,1,27-03-2022,74,9,7,1,3,5,4,3,3,4,3,2,1,2,1,2,27-03-2022,,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,08-06-2022,Sheel Gems,Sheel Gems,75
-33,3,6,1,0.71,7,7,1,1,1,3,2,10,2,2,63.1,58,,,3.56,,4,4,4,1,7,Feather,NA,35,15,41.2,44,4,2,50,80,2,1,1,1,,15-04-2022,54,7,7,2,3,4,4,3,3,5,1,2,1,1,1,2,15-04-2022,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-21,2,6,1,0.71,7,4,1,1,1,3,2,10,2,2,62.2,56.8,5.67,5.71,3.54,1.007,4,4,4,5,1,NN,NN,34.9,15.1,40.7,43,4.1,1,50,75,2,2,2,1,3,19-05-2022,26,7,4,1,3,5,4,3,3,4,3,2,1,2,1,1,19-05-2022,,BOTSWANA,DEBSWANA,UNKNOWN,ODC,BOTSWANA,ODC,,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-21,2,6,1,0.71,7,4,1,1,1,3,2,10,2,2,62.2,58,5.64,5.69,3.53,1.009,4,4,4,5,1,NN,NN,35.4,15.2,40.8,43,4,1,48,80,2,2,2,1,3,19-05-2022,26,7,4,1,3,5,4,3,3,4,3,2,1,2,1,1,19-05-2022,,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-33,1,6,1,0.71,6,4,3,3,3,3,2,11,2,2,64.1,55,5.58,5.62,3.59,1.007,4,4,4,5,1,,,37,17,40.4,42.5,4.5,2,50,75,2,2,2,2,1,06-05-2022,39,6,4,1,3,5,4,3,3,4,3,2,1,2,1,1,06-05-2022,,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,13-06-2022,Titan Company Limited,Titan Company Limited,30
