C_DISC,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,FMTS,C1T,REMARKS,DEMAND_STATUS,ASSORT_DATE,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE, Inv_Date, Inv_Party, Inv_By , Inv_Term
-48,GIA,RO,1,0.34,E,VS2,EX,EX,EX,NON,NN,NA,NA,NA,61.8,58,4.45,4.48,2.76,1.007,NN,M1,NN,NN,WT1,"Cloud, Crystal",-,35.5,15,40.6,42.5,4,Faceted,50,80,PTD,N,N,N,DD,10-05-2022,30,E,VS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-30,FM,RO,1,0.34,F,VS1,EX,EX,EX,NON,NN,NN,NN,NN,61.8,59.8,4.43,4.47,2.75,1.009,NN,NN,NN,NN,NN,NN,NN,35.7,14.4,40.8,43.1,4.3,FACETED,51,75,PTD,Y,Y,N,FM,19-05-2022,26,F,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,DEGMFM,DEMAND,19-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-43,GIA,RO,1,0.34,E,VS1,EX,EX,EX,NON,NN,NA,NA,NA,61.3,58,4.47,4.49,2.75,1.004,NN,NN,NN,NN,NN,"Cloud, Pinpoint",-,35.5,15,40.8,43,3.5,Faceted,50,80,PTD,Y,Y,N,DD,26-05-2022,13,E,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,MBMGFM - FM109765-22,DEMAND,26-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30,FM,RO,1,0.34,F,VS1,EX,EX,EX,FNT,NN,NN,NN,NN,62.3,56.8,4.47,4.48,2.79,1.002,NN,NN,NN,NN,NN,NN,NN,35.5,15.4,40.7,43,3.9,FACETED,50,80,PTD,Y,Y,N,FM,19-05-2022,26,F,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,DEGMFM,DEMAND,19-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-28,FM,RO,1,0.34,G,VS1,EX,EX,EX,FNT,NN,NN,NN,NN,62.3,56.4,4.45,4.48,2.78,1.007,NN,NN,NN,NN,NN,NN,NN,36,15.9,40.6,42.7,3.7,FACETED,48,75,PTD,Y,Y,N,FM,19-05-2022,26,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,DEGMFM,DEMAND,19-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-43,GIA,RO,1,0.34,G,SI2,EX,EX,VG,NON,NN,NA,NA,NA,62.2,57,4.43,4.46,2.77,1.007,NN,NN,NN,NN,WT1,Cloud,-,35,15,40.8,43,4,Faceted,50,80,PTD,Y,N,N,DD,17-05-2022,28,G,SI2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,N,MBMG-GIA,NON-DEMAND,17-05-2022,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-56,GIA,RO,1,0.34,F,SI1,EX,EX,EX,NON,NN,NA,NA,NA,62.2,55,4.47,4.49,2.78,1.004,B1,M1,NN,NN,WT2,Cloud,-,35,15.5,41,43,3.5,Faceted,45,80,PTD,N,N,N,DD,23-05-2022,17,F,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,23-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-37,FACT,RO,1,0.34,G,SI2,VG,VG,VG,NON,NN,NA,NN,NN,64.2,56,4.37,4.41,2.82,1.009,NN,NN,NN,NN,NN,,,36,15.5,41.4,44,4.5,Polished,50,80,PTD,Y,Y,Y,DD,04-05-2022,35,G,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0 - BW022848,DEMAND,04-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,07-06-2022,Titan Company Limited,Titan Company Limited,30
-37,GIA,RO,1,0.34,F,VVS2,EX,EX,EX,NON,NN,NA,NA,NA,62.2,57,4.44,4.46,2.77,1.005,NN,NN,NN,NN,NN,"Pinpoint, Cloud, Surface Graining",-,36,15.5,40.6,42.5,4,Faceted,50,80,NONE,Y,Y,N,DD,10-05-2022,17,F,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,MBMGFM - FM109936-22,DEMAND,28-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-27,IIDGR,RO,1,0.34,G,VVS1,EX,EX,EX,NON,NN,,,,60.5,58.6,4.47,4.5,2.71,1.007,NN,NN,NN,NN,NN,NN,NN,33.9,15,40.8,42,3.5,FACETED,26,,PTD,Y,Y,N,IIDGR,11-05-2022,18,G,VVS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,22-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-39.52,IIDGR,RO,1,0.34,D,VS1,EX,EX,EX,FNT,NN,,,,62,56.7,4.41,4.44,2.74,1.007,NN,NN,NN,NN,NN,NN,NN,35.1,15.4,40.9,42.3,4.3,FACETED,26,,PTD,Y,Y,N,IIDGR,24-05-2022,10,D,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB1,DEMAND,30-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-32.62,IIDGR,RO,1,0.34,F,VVS2,EX,EX,EX,NON,NN,,,,62.1,55.7,4.42,4.44,2.75,1.005,NN,NN,NN,NN,NN,NN,NN,34.7,16,40.9,42.2,3.9,FACETED,26,,PTD,Y,Y,N,IIDGR,24-05-2022,10,F,VVS2,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,H,VVS1,EX,EX,EX,NON,NN,,,,61.9,56,4.45,4.48,2.76,1.007,NN,NN,NN,NN,NN,NN,NN,34.9,15.5,40.8,42.4,4,FACETED,26,,PTD,Y,Y,N,IIDGR,24-05-2022,10,H,VVS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,G,SI1,EX,EX,EX,NON,NN,,,,61.3,56.4,4.43,4.46,2.73,1.007,NN,NN,NN,NN,NN,NN,NN,34.2,16,40.8,42,3.3,FACETED,26,,PTD,Y,Y,N,IIDGR,24-05-2022,10,G,SI1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,I,VS2,EX,EX,EX,NON,NN,,,,61.3,57.8,4.43,4.46,2.73,1.007,NN,NN,NN,NN,NN,NN,NN,34.2,14.8,41,42.7,3.8,FACETED,25,,PTD,Y,Y,N,IIDGR,24-05-2022,10,I,VS2,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-44.63,IIDGR,RO,1,0.34,D,VS1,EX,EX,EX,MED,NN,,,,62.1,56.7,4.39,4.43,2.74,1.009,NN,NN,NN,NN,NN,NN,NN,34.4,15.2,41,42.6,4.3,FACETED,25,,PTD,Y,Y,N,IIDGR,24-05-2022,10,D,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB2,DEMAND,30-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-30.04,IIDGR,RO,1,0.34,F,VS1,EX,EX,EX,NON,NN,,,,60.9,58,4.43,4.47,2.71,1.009,NN,NN,NN,NN,NN,NN,NN,35,15.1,40.8,42.2,3.6,FACETED,25,,PTD,Y,Y,Y,IIDGR,26-05-2022,11,F,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,29-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,J,VS1,EX,EX,EX,NON,NN,,,,61.9,54.9,4.43,4.45,2.75,1.005,NN,NN,NN,NN,NN,NN,NN,34.9,16,40.5,42.3,3.6,FACETED,26,,PTD,Y,Y,Y,IIDGR,26-05-2022,11,J,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,29-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,G,VVS1,EX,EX,EX,NON,NN,,,,62.1,55.9,4.42,4.44,2.75,1.005,NN,NN,NN,NN,NN,NN,NN,34.7,15.6,40.8,42.2,4.3,FACETED,26,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,G,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-38.77,IIDGR,RO,1,0.34,D,VVS1,EX,EX,EX,NON,NN,,,,61.4,56,4.45,4.47,2.74,1.004,NN,NN,NN,NN,NN,NN,NN,34.8,15.9,40.8,42.6,2.9,FACETED,27,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,D,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.34,I,SI1,EX,EX,EX,NON,NN,,,,61.7,56.8,4.44,4.47,2.75,1.007,NN,NN,NN,NN,NN,NN,NN,35,15.5,40.9,42.4,3.8,FACETED,26,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,I,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-32.21,IIDGR,RO,1,0.34,F,VVS1,EX,EX,EX,NON,NN,,,,62.7,54.5,4.44,4.46,2.79,1.005,NN,NN,NN,NN,NN,NN,NN,35.2,16.6,40.7,42.7,3.4,FACETED,27,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,F,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-30.17,IIDGR,RO,1,0.34,F,VS2,EX,EX,EX,NON,NN,,,,59.4,59.1,4.5,4.52,2.68,1.004,NN,NN,NN,NN,NN,NN,NN,34,14.4,40.7,41.9,3.1,FACETED,25,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,F,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-33.64,IIDGR,RO,1,0.34,E,SI1,EX,EX,VG,NON,NN,,,,61.5,55.3,4.45,4.5,2.76,1.011,NN,NN,NN,NN,NN,NN,NN,34.9,15.8,40.8,42.1,3.6,FACETED,25,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,E,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-37.81,IIDGR,RO,1,0.34,D,VS1,EX,EX,EX,NON,NN,,,,61.8,55,4.44,4.46,2.75,1.005,NN,NN,NN,NN,NN,NN,NN,34.6,15.7,40.7,42.2,3.9,FACETED,26,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,D,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-43,GIA,RO,1,0.34,F,VS2,EX,EX,EX,NON,NN,NN,NN,NN,62.2,57,4.47,4.49,2.79,1.004,NN,NN,NN,BC1+,NN,"Cloud, Crystal",,35.5,15,41,43.5,4,Polished,50,80,PTD,,,N,DD,26-10-2021,231,F,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,N,N,,GIA,,26-10-2021,,,,,AGGREGATE,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-48,GIA,RO,1,0.34,I,VS1,EX,EX,EX,FNT,NN,NN,NN,NN,62.7,58,4.44,4.48,2.8,1.009,NN,NN,NN,NN,NN,"Feather, Pinpoint",,35,14.5,41.6,44.5,4,Polished,50,80,PTD,,,N,DD,23-11-2021,203,I,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,C1,,23-11-2021,,,,,UNKNOWN,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-44,GIA,RO,1,0.34,K,VVS2,EX,EX,EX,NON,NN,NN,NN,NN,60.8,58,4.48,4.5,2.73,1.004,NN,NN,NN,NN,NN,Feather,,35,14.5,40.6,42.5,3.5,Polished,50,75,PTD,,,N,DD,17-11-2021,209,K,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,MBMG-GIA,,17-11-2021,,,,,UNKNOWN,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-50,GIA,RO,1,0.34,G,VVS2,EX,VG,EX,FNT,NN,NN,NN,NN,62.4,57,4.44,4.47,2.78,1.007,NN,NN,NN,NN,NN,"Pinpoint, Feather, Cloud, Internal Graining",,35.5,15.5,40.8,43,4,Polished,50,80,PTD,,,N,DD,23-11-2021,203,G,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,C1,,23-11-2021,,,,,AGGREGATE,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-47,GIA,RO,1,0.34,F,VS2,EX,EX,VG,NON,NN,NN,NN,NN,61.7,57,4.47,4.49,2.76,1.004,NN,NN,NN,BC1,NN,"Crystal, Cloud",,35,15.5,40.8,43,3.5,Polished,45,80,PTD,,,N,DD,27-12-2021,169,F,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,C1,,27-12-2021,,,,,AGGREGATE,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-45,GIA,RO,1,0.34,H,VS2,EX,EX,EX,FNT,NN,NN,NN,NN,62.5,56,4.46,4.5,2.8,1.009,NN,NN,BT1,NN,NN,Cloud,,35.5,15.5,40.8,43,4,Polished,50,80,PTD,,,N,DD,29-12-2021,167,H,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA/TQ,,29-12-2021,,,,,CANADA,EKATI,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-42.27,GIA,RO,1,0.34,H,VVS1,EX,EX,EX,NON,NN,NN,NN,NN,62.7,56,4.43,4.46,2.79,1.007,NN,NN,NN,NN,NN,Feather,,36,16,41,43,3.5,Faceted,50,80,PTD,,,,,21-05-2022,18,H,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,,,,,MG,,21-05-2022,,,,,,,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30.54,FM,RO,1,0.34,E,VS2,EX,EX,EX,NON,NN,NN,NN,NN,61.4,61,4.48,4.51,,1.007,NN,NN,NN,NN,NN,"Etch Channel, Crystal",,33.5,13,41.6,44,4,Polished,,,PTD,,,,,13-01-2022,141,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,,,MG-FM,,13-01-2022,,,,,,,02-06-2022,Uni-Design Jewellery India Pvt. Ltd,Uni-Design Jewellery India Pvt. Ltd,30
-35.25,GIA,RO,1,0.34,F,VVS1,EX,EX,EX,NON,,,,,61.8,57,4.46,4.49,2.77,1.007,,,,,,"Pinpoint, Feather",,35.5,15.5,40.8,43,3.5,Faceted,45,75,NON,,,,DD,08-03-2022,2,,,,,,,,,,,,,,,SPIDER,,13-06-2022,,,,,,,15-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-27,IIDGR,RO,1,0.34,G,VVS1,EX,EX,EX,NON,NN,,,,61.1,58.2,4.45,4.47,2.72,1.004,NN,NN,NN,NN,NN,NN,NN,34.4,15.1,40.6,42.5,3.5,FACETED,25,,PTD,Y,Y,Y,IIDGR,31-05-2022,7,G,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,09-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-32.84,IIDGR,RO,1,0.34,E,VS1,EX,EX,EX,NON,NN,,,,60.9,57.6,4.46,4.48,2.72,1.004,NN,NN,NN,NN,NN,NN,NN,34.1,14.8,40.9,42.3,3.8,FACETED,26,,PTD,Y,Y,Y,IIDGR,02-06-2022,7,E,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,09-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-31.11,FACT,RO,1,0.34,I,VVS2,EX,EX,EX,NON,NN,NA,NN,NN,61.3,57,4.47,4.51,2.74,1.009,NN,NN,NN,NN,NN,,,34.5,15,40.8,43,3.5,Polished,50,75,PTD,Y,Y,Y,DD,06-05-2022,43,I,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,TAS3EX0,DEMAND,06-05-2022,SOUTH AFRICA,UNKNOWN,UNKNOWN,EKAPA,SOUTH AFRICA,KIMBERLEY,17-06-2022,Tasaki & Co. Ltd.,Tasaki & Co. Ltd.,90
-31.11,FACT,RO,1,0.34,I,VVS2,EX,EX,EX,NON,NN,NA,NN,NN,62.1,56,4.46,4.5,2.78,1.009,NN,NN,NN,NN,NN,,,35,15,40.8,43,4,Polished,50,75,PTD,Y,Y,Y,DD,06-05-2022,43,I,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TAS3EX0,DEMAND,06-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,17-06-2022,Tasaki & Co. Ltd.,Tasaki & Co. Ltd.,90
-28.21,FACT,RO,1,0.34,G,VS1,EX,EX,EX,NON,NN,NA,NN,NN,61.8,58,4.45,4.49,2.76,1.009,NN,NN,NN,NN,NN,,,35,15,40.8,43,4,Polished,50,75,PTD,Y,Y,Y,DD,06-05-2022,43,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TAS3EX0,DEMAND,06-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,17-06-2022,Tasaki & Co. Ltd.,Tasaki & Co. Ltd.,90
-59,GIA,RO,1,0.35,E,SI1,EX,EX,VG,NON,NN,NA,NA,NA,62.2,56,4.48,4.5,2.79,1.004,NN,M1,NN,NN,NN,Cloud,,35.5,15.5,40.8,43,4,Faceted,50,80,PTD,,,N,DD,22-01-2022,138,E,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,NON-DEMND,22-01-2022,,,,,AGGREGATE,UNKNOWN,08-06-2022,Sheel Gems,Sheel Gems,75
-43,GIA,RO,1,0.35,L,VVS2,VG,EX,VG,FNT,NN,NN,NN,NN,62.6,57,4.48,4.51,2.82,1.007,NN,NN,NN,NN,NN,"Needle, Pinpoint",,36,15.5,40.8,43,4,Polished,50,75,PTD,,,N,DD,05-02-2022,129,L,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,GIA,,05-02-2022,,,,,KOIN,CUANGO,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-43,GIA,RO,1,0.35,L,VS2,VG,EX,EX,FNT,NN,NN,NN,NN,62.8,57,4.47,4.51,2.82,1.009,NN,NN,NN,BC1+,NN,"Crystal, Feather",,35.5,15.5,41,43.5,4,Polished,50,75,PTD,,,N,DD,10-02-2022,124,L,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,GIA,,10-02-2022,,,,,KOIN,CUANGO,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-38,GIA,RO,1,0.35,E,VS1,EX,EX,EX,NON,NN,NN,NN,NN,60.8,62,4.51,4.54,2.75,1.007,NN,NN,NN,NN,NN,"Cloud, Pinpoint",,35,13.5,41,43,4,Polished,50,80,PTD,,,N,DD,10-03-2022,88,E,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,,10-03-2022,,,,,ANGOLA,,03-06-2022,Sun Rays,Sun Rays,30
-56,GIA,RO,1,0.35,G,SI2,EX,EX,EX,FNT,NN,NA,NA,NA,63.1,56,4.49,4.51,2.84,1.004,NN,M1,NN,NN,WT2,Cloud,-,36.5,16,41,43.5,3.5,Faceted,50,80,PTD,N,N,N,DD,11-05-2022,29,G,SI2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,11-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-57,GIA,RO,1,0.35,E,SI1,EX,VG,EX,NON,NN,NA,NA,NA,61.6,58,4.51,4.53,2.78,1.004,NN,M1,NN,NN,WT2,Cloud,-,35.5,15,40.6,43,4,Faceted,50,75,PTD,N,N,N,DD,10-05-2022,30,E,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-53,GIA,RO,1,0.35,I,SI1,EX,EX,EX,FNT,NN,NA,NA,NA,62.7,55,4.48,4.51,2.82,1.007,NN,M1,NN,NN,WT2,Cloud,-,36.5,16.5,40.6,42.5,3.5,Faceted,50,80,PTD,N,N,N,DD,11-05-2022,29,I,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,11-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-57,GIA,RO,1,0.35,E,SI2,EX,EX,VG,NON,NN,NA,NA,NA,62.6,57,4.48,4.51,2.81,1.007,NN,M1,NN,NN,WT3,Cloud,-,36,15.5,41,43,3.5,Faceted,55,75,PTD,N,N,Y,DD,10-05-2022,30,E,SI2,NN,N1,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-53,GIA,RO,1,0.35,J,SI2,EX,EX,EX,FNT,NN,NA,NA,NA,62.6,59,4.48,4.5,2.81,1.004,NN,M1,NN,NN,WT2,Cloud,-,35,14,41.6,44,4,Faceted,45,80,PTD,N,N,N,DD,11-05-2022,29,J,SI2,OC1,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,11-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
