Status 3, Ref,STOCK_ID,ONLINE,OMS,STATUS,BOX,CERT_NO,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,RAP,RAP_VALUE,C_DISC,C_PRICE,C_VALUE,DISC,PRICE,VALUE,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_FROM,GIRDLE_TO,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,INSCRIPTION,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,LT,FMTS,C1T,REMARKS,OMS_REMARK,SALES_REMARK,DEMAND_STATUS,ASSORT_DATE,FACTORY_LOT_NO,MUM_SUBLOT_NO,KP_CERT_NO,AUDITABILITY_LEVEL,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE,EXTRA1,EXTRA2,EXTRA3,EXTRA4,EXTRA5,BILL_NO,BILL_DATE,CONTROL_NO, Inv_Date, Inv_Party, Inv_By , Inv_Term,Inv_Dis,Inv_Pr,Inv_Val, Cbd, Cbr, Cbv, Tab_Inc,Status2,SIZE GR,PU GR,CO GR,CUT2,PO 2 ,SY 2,CUT FL,tentative rap,PRL Size,PRL Make,Code1,Code2,PRL DISC,Diff%,Days range,SZ 2,Cod Value,Cod pr,COD RAP,CO GR 2,MONTH,CL FOR ROUGH,mv,mv con,Doss 1ct,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_FROM,GIRDLE_TO,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,INSCRIPTION,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,LT,FMTS,C1T,REMARKS,OMS_REMARK,SALES_REMARK,DEMAND_STATUS,ASSORT_DATE,FACTORY_LOT_NO,MUM_SUBLOT_NO,KP_CERT_NO,AUDITABILITY_LEVEL,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE,EXTRA1,EXTRA2,EXTRA3,EXTRA4,EXTRA5,BILL_NO,BILL_DATE,CONTROL_NO, Inv_Date, Inv_Party, Inv_By , Inv_Term,Inv_Dis,Inv_Pr,Inv_Val, Cbd, Cbr, Cbv, Tab_Inc,Status2,SIZE GR,PU GR,CO GR,CUT2,PO 2 ,SY 2,CUT FL,tentative rap,PRL Size,PRL Make,Code1,Code2,PRL DISC,Diff%,Days range,SZ 2,Cod Value,Cod pr,COD RAP,CO GR 2,MONTH,CL FOR ROUGH,mv,mv con,Doss 1ct
Demand Sale,41,PDO1092493,,,A,Z_SOLD_2022,6435037179,FM,RO,1,0.5,G,VS1,4200,2100,-30,2940,1470,,,,EX,EX,EX,NON,NN,NA,NN,NN,63.1,57,5.05,5.08,3.2,1.006,NN,NN,NN,NN,NN,"Feather, Cloud, Pinpoint",-,36,15.5,41.4,44,3.5,MED,STK,Polished,50,80,PTD,GIA 6435037179  -FM39823902,Y,Y,N,DD,44685,41,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,MBMGFM - FM109351-22,,,DEMAND,44685,KM16FMDBCOOTQ22,A221/87DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,1.01E+11,44665,GIA101154918301 - FM30002501807,44722,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30,1569.63,3139.26,-25.25571429,1554.3,3108.6,-25.98571429,,Demand Sale,0.50-0.59,VS1-VS2,G-I,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROVS1,NONG,CHK,#VALUE!,<60,0.50-0.69,1470,3108.6,-30,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NA,63.4,54,4.97,5.01,3.17,1.008,NN,NN,NN,NN,WC2,"Cloud, Feather",-,37.5,17.5,39.8,41.5,4.5,STK,THK,Faceted,50,75,PTD,GIA 5436043500,N,N,N,DD,44674,44,H,SI1,NN,N1,NN,NN,NN,NN,SGR1,EX1,N,N,N,Y,N,GIA,,,NON-DEMND,44674,KM31FMDBCOOTQ22,A221/85E2K,BW022641,DOC & SYSTEM FLOW LEVEL,,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,1.01E+11,44665,1.01E+11,44715,Sun Rays,Sun Rays,30,959.93,1919.86,-40.004375,950.55,1901.1,-40.590625,,3108.6,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1901.1,CHK,#N/A,JUNE'22,#N/A, ,3108.6,Doss
Sale,44,PDO1092517,Y,,A,Z_SOLD_2022,5436043500,GIA,RO,1,0.5,H,SI1,3200,1600,-41,1888,944,-31,2208,1104,VG,VG,VG,NON,NN,NA,NA,NA,63.4,54,4.97,5.01,3.17,1.008,NN,NN,NN,NN,WC2,"Cloud, Feather",-,37.5,17.5,39.8,41.5,4.5,STK,THK,Faceted,50,75,PTD,GIA 5436043500,N,N,N,DD,44674,44,H,SI1,NN,N1,NN,NN,NN,NN,SGR1,EX1,N,N,N,Y,N,GIA,,,NON-DEMND,44674,KM31FMDBCOOTQ22,A221/85E2K,BW022641,DOC & SYSTEM FLOW LEVEL,,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,1.01E+11,44665,1.01E+11,44715,Sun Rays,Sun Rays,30,959.93,1919.86,-40.004375,950.55,1901.1,-40.590625,,Sale,0.50-0.59,SI1-SI2,G-I,VG,VG,VG,VGVGVGNON,,0.50-0.59,,0.50-0.59ROSI1,NONH,CHK,#VALUE!,<60,0.50-0.69,944,1901.1,-41,#N/A,JUNE'22,#N/A,new stock,Sale,Doss,NN,63.6,56,5.01,5.06,3.2,1.01,NN,NN,NN,NN,NN,NN,NN,36,16,41.2,43.5,3.5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0 - BW022248,,,DEMAND,44665,KM268FMDBCOOTQ21,G21957DK,AE 123341,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,1065.08,2130.16,-37.34823529,1054.68,2109.36,-37.96,,1901.1,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<60,2109.36,CHK,#N/A,JUNE'22,#N/A, ,1901.1,Doss
Demand Sale,55,PDO1092522,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,G,SI1,3400,1700,-35,2210,1105,,,,EX,EX,EX,NON,NN,NN,NN,NN,63.6,56,5.01,5.06,3.2,1.01,NN,NN,NN,NN,NN,NN,NN,36,16,41.2,43.5,3.5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0 - BW022248,,,DEMAND,44665,KM268FMDBCOOTQ21,G21957DK,AE 123341,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,1065.08,2130.16,-37.34823529,1054.68,2109.36,-37.96,,Demand Sale,0.50-0.59,SI1-SI2,G-I,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROSI1,NONG,CHK,#VALUE!,<60,0.50-0.69,1105,2109.36,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,62.7,55.7,5.04,5.08,3.17,1.008,NN,NN,NN,NN,NN,NN,NN,35.4,15.6,40.8,43.3,3.8,,,Polished,49,80,PTD,28196251,Y,Y,N,,44678,48,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,CLASSIC,,,DEMAND,44678,KM30FMDBCOOTQ22,A221/85D2K,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,30002440411,,,,,,,30002501258,44725,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60,1321.92,2643.84,-22.24,1296.35,2592.7,-23.74411765,,2109.36,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,2592.7,CHK,#N/A,JUNE'22,#N/A, ,2109.36,Doss
Demand Sale,48,PDO1092812,,,A,Z_SOLD_2022,28196251,FM,RO,1,0.5,G,SI1,3400,1700,-34.04,2242.8,1121.4,,,,EX,EX,EX,NON,NN,NN,NN,NN,62.7,55.7,5.04,5.08,3.17,1.008,NN,NN,NN,NN,NN,NN,NN,35.4,15.6,40.8,43.3,3.8,,,Polished,49,80,PTD,28196251,Y,Y,N,,44678,48,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,CLASSIC,,,DEMAND,44678,KM30FMDBCOOTQ22,A221/85D2K,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,30002440411,,,,,,,30002501258,44725,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60,1321.92,2643.84,-22.24,1296.35,2592.7,-23.74411765,,Demand Sale,0.50-0.59,SI1-SI2,G-I,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROSI1,NONG,CHK,#VALUE!,<60,0.50-0.69,1121.4,2592.7,-34.04,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,63.3,58,4.95,5.01,3.15,1.012,NN,NN,NN,NN,NN,NN,NN,37,16,40.6,42.5,5,STK,THK,Polished,,,,NN,Y,Y,Y,,44660,60,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,TQVG0 - AE 126833,,,DEMAND,44660,KM44FMTQ22,A221/69ALDEK,AE 124812,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-35.02814815,868.55,1737.1,-35.66296296,,2592.7,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1737.1,CHK,#N/A,JUNE'22,#N/A, ,2592.7,Doss
Demand Sale,60,PDO1093060,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,H,SI2,2700,1350,-35,1755,877.5,,,,VG,VG,VG,NON,NN,NN,NN,NN,63.3,58,4.95,5.01,3.15,1.012,NN,NN,NN,NN,NN,NN,NN,37,16,40.6,42.5,5,STK,THK,Polished,,,,NN,Y,Y,Y,,44660,60,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,TQVG0 - AE 126833,,,DEMAND,44660,KM44FMTQ22,A221/69ALDEK,AE 124812,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-35.02814815,868.55,1737.1,-35.66296296,,Demand Sale,0.50-0.59,SI1-SI2,G-I,VG,VG,VG,VGVGVGNON,,0.50-0.59,,0.50-0.59ROSI2,NONH,CHK,#VALUE!,<60,0.50-0.69,877.5,1737.1,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,64.3,55,4.94,5.01,3.19,1.014,NN,NN,NN,NN,NN,NN,NN,37,17,40.4,42.5,5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44661,59,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,TQVG0,,,DEMAND,44661,KM353TQ21,H211292ZSPTDK,AE 124322,DECLARATIVE LEVEL,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,UNKNOWN,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,1065.08,2130.16,-37.34823529,1054.68,2109.36,-37.96,,1737.1,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<60,2109.36,CHK,#N/A,JUNE'22,#N/A, ,1737.1,Doss
Demand Sale,59,PDO1093238,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,G,SI1,3400,1700,-35,2210,1105,,,,VG,VG,VG,NON,NN,NN,NN,NN,64.3,55,4.94,5.01,3.19,1.014,NN,NN,NN,NN,NN,NN,NN,37,17,40.4,42.5,5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44661,59,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,TQVG0,,,DEMAND,44661,KM353TQ21,H211292ZSPTDK,AE 124322,DECLARATIVE LEVEL,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,UNKNOWN,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,1065.08,2130.16,-37.34823529,1054.68,2109.36,-37.96,,Demand Sale,0.50-0.59,SI1-SI2,G-I,VG,VG,VG,VGVGVGNON,,0.50-0.59,,0.50-0.59ROSI1,NONG,CHK,#VALUE!,<60,0.50-0.69,1105,2109.36,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,63.4,57,4.96,4.99,3.15,1.006,NN,NN,NN,NN,NN,,,36.5,16,40.4,42.5,5,STK,THK,Polished,50,80,PTD,NN,Y,Y,Y,,44665,55,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQVG0-AE 125711,,,DEMAND,44665,KM69FMTQ22,B221/98CLALBCK,AE 125711,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-35.02814815,868.55,1737.1,-35.66296296,,2109.36,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<60,1737.1,CHK,#N/A,JUNE'22,#N/A, ,2109.36,Doss
Demand Sale,55,PDO1103355,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,H,SI2,2700,1350,-35,1755,877.5,,,,VG,VG,VG,NON,NN,NN,NN,NN,63.4,57,4.96,4.99,3.15,1.006,NN,NN,NN,NN,NN,,,36.5,16,40.4,42.5,5,STK,THK,Polished,50,80,PTD,NN,Y,Y,Y,,44665,55,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQVG0-AE 125711,,,DEMAND,44665,KM69FMTQ22,B221/98CLALBCK,AE 125711,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-35.02814815,868.55,1737.1,-35.66296296,,Demand Sale,0.50-0.59,SI1-SI2,G-I,VG,VG,VG,VGVGVGNON,,0.50-0.59,,0.50-0.59ROSI2,NONH,CHK,#VALUE!,<60,0.50-0.69,877.5,1737.1,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,62.6,54,5.05,5.09,3.17,1.008,NN,NN,NN,NN,NN,Pinpoint,-,34,15.5,41,43,4,MED,STK,Polished,50,75,PTD,GIA 2436119572,Y,Y,N,DD,44678,42,E,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,MBMG-GIA,,,DEMAND,44678,KM45FMTQ22,A221/69NRDEK,AE 126833,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,NURBA,ALROSA,RUSSIAN FEDERATION,NURBA,,,,,,1.01E+11,44671,1.01E+11,44719,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30,1638.75,3277.5,-33.1122449,1622.74,3245.48,-33.76571429,,1737.1,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<60,3245.48,CHK,#N/A,JUNE'22,#N/A, ,1737.1,Doss
Demand Sale,42,PDO1103501,,,A,Z_SOLD_2022,2436119572,GIA,RO,1,0.5,E,VVS2,4900,2450,-33,3283,1641.5,-23,3773,1886.5,EX,EX,EX,NON,NN,NA,NN,NN,62.6,54,5.05,5.09,3.17,1.008,NN,NN,NN,NN,NN,Pinpoint,-,34,15.5,41,43,4,MED,STK,Polished,50,75,PTD,GIA 2436119572,Y,Y,N,DD,44678,42,E,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,MBMG-GIA,,,DEMAND,44678,KM45FMTQ22,A221/69NRDEK,AE 126833,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,NURBA,ALROSA,RUSSIAN FEDERATION,NURBA,,,,,,1.01E+11,44671,1.01E+11,44719,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30,1638.75,3277.5,-33.1122449,1622.74,3245.48,-33.76571429,,Demand Sale,0.50-0.59,IF-VVS2,D-F,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROVVS2,NONE,CHK,#VALUE!,<60,0.50-0.69,1641.5,3245.48,-33,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,62.1,56,5.07,5.12,3.16,1.01,NN,NN,NN,NN,NN,,,35,15.5,40.8,43,4,MED,STK,Polished,50,80,PTD,NN,Y,Y,Y,,44665,55,K,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-BW022641,,,DEMAND,44665,KM21FMDBCOOTQ22,A221/57EK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,751.82,1503.64,-24.818,744.48,1488.96,-25.552,,3245.48,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1488.96,CHK,#N/A,JUNE'22,#N/A, ,3245.48,Doss
Demand Sale,55,PDO1103722,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,K,SI1,2000,1000,-35,1300,650,,,,EX,EX,EX,NON,NN,NN,NN,NN,62.1,56,5.07,5.12,3.16,1.01,NN,NN,NN,NN,NN,,,35,15.5,40.8,43,4,MED,STK,Polished,50,80,PTD,NN,Y,Y,Y,,44665,55,K,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-BW022641,,,DEMAND,44665,KM21FMDBCOOTQ22,A221/57EK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,751.82,1503.64,-24.818,744.48,1488.96,-25.552,,Demand Sale,0.50-0.59,SI1-SI2,J-M,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROSI1,NONK,CHK,#VALUE!,<60,0.50-0.69,650,1488.96,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,61.2,60,5.06,5.11,3.11,1.01,NN,NN,NN,NN,NN,,,36,14.5,40.8,43,3.5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,J,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-BW022641,,,DEMAND,44665,KM23FMDBCOOTQ22,A221/11DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-26.90666667,868.55,1737.1,-27.62083333,,1488.96,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1737.1,CHK,#N/A,JUNE'22,#N/A, ,1488.96,Doss
Demand Sale,55,PDO1103724,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,J,SI1,2400,1200,-35,1560,780,,,,EX,EX,EX,NON,NN,NN,NN,NN,61.2,60,5.06,5.11,3.11,1.01,NN,NN,NN,NN,NN,,,36,14.5,40.8,43,3.5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,J,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-BW022641,,,DEMAND,44665,KM23FMDBCOOTQ22,A221/11DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-26.90666667,868.55,1737.1,-27.62083333,,Demand Sale,0.50-0.59,SI1-SI2,J-M,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROSI1,NONJ,CHK,#VALUE!,<60,0.50-0.69,780,1737.1,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,61.8,60,5.06,5.1,3.13,1.008,NN,NN,NN,NN,NN,,,35,14,41.2,44,4,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,K,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-AE 128287,,,DEMAND,44665,KM7622,B22X292ZCK,AE 128287,NOT AUDITABLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,751.82,1503.64,-24.818,744.48,1488.96,-25.552,,1737.1,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1488.96,CHK,#N/A,JUNE'22,#N/A, ,1737.1,Doss
Demand Sale,55,PDO1103730,,,A,Z_SOLD_2022,,FACT,RO,1,0.5,K,SI1,2000,1000,-35,1300,650,,,,EX,EX,EX,NON,NN,NN,NN,NN,61.8,60,5.06,5.1,3.13,1.008,NN,NN,NN,NN,NN,,,35,14,41.2,44,4,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,K,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,N,TQ3EX0-AE 128287,,,DEMAND,44665,KM7622,B22X292ZCK,AE 128287,NOT AUDITABLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,751.82,1503.64,-24.818,744.48,1488.96,-25.552,,Demand Sale,0.50-0.59,SI1-SI2,J-M,X,X,X,XXXNON,,0.50-0.59,,0.50-0.59ROSI1,NONK,CHK,#VALUE!,<60,0.50-0.69,650,1488.96,-35,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,60.5,60,5.1,5.17,3.1,1.014,NN,NN,NN,NN,NN,,,34.5,14,40.8,43,3.5,MED,STK,Polished,50,75,PTD,NN,Y,Y,Y,,44665,55,G,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQ3EX0-AE 126833,,,DEMAND,44665,KM44FMTQ22,A221/69ALDEK,AE 126833,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,,,,,,,,,44719,Titan Company Limited,Titan Company Limited,30,877.12,1754.24,-37.34857143,868.55,1737.1,-37.96071429,,1488.96,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<60,<0.29,<60,1737.1,CHK,#N/A,JUNE'22,#N/A, ,1488.96,Doss
