Price per Carat,Size,Colour,Clarity
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2380,0,8,6
1870.5,0,8,7
2752,0,9,0
2870,0,9,1
2730,0,9,2
2774,0,9,3
2628,0,9,4
2380,0,9,5
2010,0,9,6
1677,0,9,7
12524,0,0,0
10017,0,0,1
9165,0,0,2
8052,0,0,3
7236,0,0,4
5848,0,0,5
4620,0,0,6
3266.5,0,0,7
9120,0,1,0
8820,0,1,1
7546.5,0,1,2
7128,0,1,3
6432,0,1,4
5494,0,1,5
4422,0,1,6
3127.5,0,1,7
7800,0,2,0
7800,0,2,1
7169,0,2,2
6950,0,2,3
6160,0,2,4
5451,0,2,5
4224,0,2,6
3058,0,2,7
6313,0,3,0
6732,0,3,1
6412.5,0,3,2
6160,0,3,3
5670,0,3,4
5180,0,3,5
4050,0,3,6
2919,0,3,7
5400,0,4,0
5610,0,4,1
5508,0,4,2
5600,0,4,3
5396,0,4,4
4760,0,4,5
3876,0,4,6
2780,0,4,7
4712,0,5,0
4824,0,5,1
4830,0,5,2
4896,0,5,3
4752,0,5,4
4340,0,5,5
3524.5,0,5,6
2502,0,5,7
3906,0,6,0
3960,0,6,1
4012,0,6,2
4189,0,6,3
4047,0,6,4
3763,0,6,5
3264,0,6,6
2128.5,0,6,7
3339,0,7,0
3468,0,7,1
3381,0,7,2
3384,0,7,3
3285,0,7,4
3010,0,7,5
2652,0,7,6
1999.5,0,7,7
3120,0,8,0
3174,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2380,0,8,6
1870.5,0,8,7
2752,0,9,0
2870,0,9,1
2730,0,9,2
2774,0,9,3
2628,0,9,4
2380,0,9,5
2010,0,9,6
1677,0,9,7
12524,0,0,0
10017,0,0,1
9024,0,0,2
7930,0,0,3
7128,0,0,4
5504,0,0,5
4550,0,0,6
3266.5,0,0,7
9120,0,1,0
8820,0,1,1
7546.5,0,1,2
7128,0,1,3
6384,0,1,4
5330,0,1,5
4355,0,1,6
3127.5,0,1,7
7800,0,2,0
7800,0,2,1
7169,0,2,2
6800,0,2,3
5984,0,2,4
5214,0,2,5
4160,0,2,6
3058,0,2,7
6313,0,3,0
6732,0,3,1
6412.5,0,3,2
6072,0,3,3
5508,0,3,4
4958,0,3,5
3990,0,3,6
2919,0,3,7
5400,0,4,0
5610,0,4,1
5508,0,4,2
5520,0,4,3
5320,0,4,4
4556,0,4,5
3819,0,4,6
2780,0,4,7
4712,0,5,0
4824,0,5,1
4830,0,5,2
4896,0,5,3
4752,0,5,4
4154,0,5,5
3524.5,0,5,6
2502,0,5,7
3906,0,6,0
3960,0,6,1
4012,0,6,2
4189,0,6,3
4047,0,6,4
3763,0,6,5
3264,0,6,6
2128.5,0,6,7
3339,0,7,0
3468,0,7,1
3381,0,7,2
3384,0,7,3
3285,0,7,4
3010,0,7,5
2652,0,7,6
1999.5,0,7,7
3120,0,8,0
3174,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2380,0,8,6
1870.5,0,8,7
2752,0,9,0
2870,0,9,1
2730,0,9,2
2774,0,9,3
2628,0,9,4
2380,0,9,5
2010,0,9,6
1677,0,9,7
12524,0,0,0
10017,0,0,1
9024,0,0,2
7930,0,0,3
7128,0,0,4
5504,0,0,5
4550,0,0,6
3266.5,0,0,7
9120,0,1,0
8820,0,1,1
7546.5,0,1,2
7128,0,1,3
6384,0,1,4
5330,0,1,5
4288,0,1,6
3127.5,0,1,7
7800,0,2,0
7800,0,2,1
7062,0,2,2
6700,0,2,3
5984,0,2,4
5135,0,2,5
4160,0,2,6
3058,0,2,7
6313,0,3,0
6732,0,3,1
6412.5,0,3,2
5984,0,3,3
5508,0,3,4
4884,0,3,5
3900,0,3,6
2919,0,3,7
5400,0,4,0
5610,0,4,1
5508,0,4,2
5520,0,4,3
5244,0,4,4
4556,0,4,5
3762,0,4,6
2780,0,4,7
4712,0,5,0
4752,0,5,1
4760,0,5,2
4964,0,5,3
4686,0,5,4
4154,0,5,5
3524.5,0,5,6
2502,0,5,7
3906,0,6,0
3960,0,6,1
4012,0,6,2
4130,0,6,3
3990,0,6,4
3763,0,6,5
3264,0,6,6
2128.5,0,6,7
3339,0,7,0
3417,0,7,1
3381,0,7,2
3384,0,7,3
3240,0,7,4
3010,0,7,5
2652,0,7,6
1999.5,0,7,7
3120,0,8,0
3174,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2380,0,8,6
1870.5,0,8,7
2752,0,9,0
2870,0,9,1
2730,0,9,2
2774,0,9,3
2628,0,9,4
2380,0,9,5
2010,0,9,6
1677,0,9,7
12524,0,0,0
10017,0,0,1
9024,0,0,2
7930,0,0,3
7128,0,0,4
5676,0,0,5
4620,0,0,6
3196,0,0,7
9120,0,1,0
8820,0,1,1
7546.5,0,1,2
7128,0,1,3
6384,0,1,4
5330,0,1,5
4288,0,1,6
3060,0,1,7
7800,0,2,0
7800,0,2,1
7062,0,2,2
6700,0,2,3
5984,0,2,4
5214,0,2,5
4064,0,2,6
3014,0,2,7
6420,0,3,0
6579,0,3,1
6412.5,0,3,2
5984,0,3,3
5548.5,0,3,4
4847,0,3,5
3900,0,3,6
2919,0,3,7
5400,0,4,0
5610,0,4,1
5427,0,4,2
5560,0,4,3
5320,0,4,4
4624,0,4,5
3819,0,4,6
2700,0,4,7
4788,0,5,0
4752,0,5,1
4760,0,5,2
4896,0,5,3
4620,0,5,4
4216,0,5,5
3551,0,5,6
2502,0,5,7
3906,0,6,0
3840,0,6,1
3894,0,6,2
4100.5,0,6,3
3990,0,6,4
3763,0,6,5
3192,0,6,6
2128.5,0,6,7
3339,0,7,0
3417,0,7,1
3381,0,7,2
3384,0,7,3
3240,0,7,4
3010,0,7,5
2652,0,7,6
1999.5,0,7,7
3120,0,8,0
3197,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2380,0,8,6
1870.5,0,8,7
2752,0,9,0
2870,0,9,1
2730,0,9,2
2774,0,9,3
2628,0,9,4
2380,0,9,5
2010,0,9,6
1677,0,9,7
12276,0,0,0
10017,0,0,1
8960,0,0,2
7930,0,0,3
7128,0,0,4
5676,0,0,5
4620,0,0,6
3290,0,0,7
9000,0,1,0
8694,0,1,1
7546.5,0,1,2
7128,0,1,3
6384,0,1,4
5330,0,1,5
4288,0,1,6
3105,0,1,7
7800,0,2,0
7800,0,2,1
7062,0,2,2
6732,0,2,3
6075,0,2,4
5214,0,2,5
4064,0,2,6
3080,0,2,7
6420,0,3,0
6579,0,3,1
6222.5,0,3,2
5940,0,3,3
5685.5,0,3,4
4847,0,3,5
3960,0,3,6
2940,0,3,7
5490,0,4,0
5610,0,4,1
5535,0,4,2
5480,0,4,3
5244,0,4,4
4692,0,4,5
3819,0,4,6
2800,0,4,7
4940,0,5,0
4824,0,5,1
4795,0,5,2
4760,0,5,3
4620,0,5,4
4216,0,5,5
3577.5,0,5,6
2520,0,5,7
4032,0,6,0
4026,0,6,1
4080,0,6,2
4100.5,0,6,3
3933,0,6,4
3710,0,6,5
3216,0,6,6
2310,0,6,7
3339,0,7,0
3417,0,7,1
3381,0,7,2
3313.5,0,7,3
3217.5,0,7,4
3010,0,7,5
2613,0,7,6
2170,0,7,7
3120,0,8,0
3220,0,8,1
3150,0,8,2
3096,0,8,3
2993,0,8,4
2736,0,8,5
2415,0,8,6
2030,0,8,7
2752,0,9,0
2870,0,9,1
2769,0,9,2
2736,0,9,3
2592,0,9,4
2380,0,9,5
2010,0,9,6
1820,0,9,7
12276,0,0,0
10176,0,0,1
9030,0,0,2
7930,0,0,3
7128,0,0,4
5676,0,0,5
4620,0,0,6
3384,0,0,7
9300,0,1,0
8832,0,1,1
7605,0,1,2
7128,0,1,3
6432,0,1,4
5412,0,1,5
4355,0,1,6
3150,0,1,7
8320,0,2,0
8040,0,2,1
7276,0,2,2
6936,0,2,3
6075,0,2,4
5214,0,2,5
4064,0,2,6
3080,0,2,7
6634,0,3,0
6579,0,3,1
6460,0,3,2
6210,0,3,3
5685.5,0,3,4
4847,0,3,5
3960,0,3,6
2940,0,3,7
5670,0,4,0
5610,0,4,1
5535,0,4,2
5480,0,4,3
5244,0,4,4
4692,0,4,5
3819,0,4,6
2800,0,4,7
5016,0,5,0
4896,0,5,1
4830,0,5,2
4760,0,5,3
4620,0,5,4
4216,0,5,5
3604,0,5,6
2520,0,5,7
4284,0,6,0
4117.5,0,6,1
4080,0,6,2
4041.5,0,6,3
3933,0,6,4
3710,0,6,5
3216,0,6,6
2310,0,6,7
3498,0,7,0
3468,0,7,1
3430,0,7,2
3313.5,0,7,3
3217.5,0,7,4
3010,0,7,5
2613,0,7,6
2170,0,7,7
3264,0,8,0
3220,0,8,1
3150,0,8,2
3096,0,8,3
2993,0,8,4
2736,0,8,5
2415,0,8,6
2030,0,8,7
2924,0,9,0
2870,0,9,1
2769,0,9,2
2736,0,9,3
2592,0,9,4
2380,0,9,5
2010,0,9,6
1898,0,9,7
12276,0,0,0
10335,0,0,1
9100,0,0,2
8052,0,0,3
7128,0,0,4
5762,0,0,5
4620,0,0,6
3384,0,0,7
9300,0,1,0
8970,0,1,1
7839,0,1,2
7236,0,1,3
6480,0,1,4
5494,0,1,5
4489,0,1,6
3375,0,1,7
8450,0,2,0
8160,0,2,1
7490,0,2,2
7038,0,2,3
6165,0,2,4
5293,0,2,5
4064,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6460,0,3,2
6210,0,3,3
5810,0,3,4
4958,0,3,5
3960,0,3,6
2940,0,3,7
5850,0,4,0
5780,0,4,1
5576,0,4,2
5520,0,4,3
5282,0,4,4
4624,0,4,5
3819,0,4,6
2880,0,4,7
5016,0,5,0
4824,0,5,1
4830,0,5,2
4896,0,5,3
4752,0,5,4
4216,0,5,5
3604,0,5,6
2628,0,5,7
4347,0,6,0
4239.5,0,6,1
4170,0,6,2
4130,0,6,3
3990,0,6,4
3710,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3503.5,0,7,2
3384,0,7,3
3195,0,7,4
3010,0,7,5
2613,0,7,6
2263,0,7,7
3312,0,8,0
3266,0,8,1
3240,0,8,2
3096,0,8,3
2952,0,8,4
2736,0,8,5
2415,0,8,6
2146,0,8,7
3010,0,9,0
2952,0,9,1
2808,0,9,2
2736,0,9,3
2592,0,9,4
2380,0,9,5
2100,0,9,6
1950,0,9,7
12276,0,0,0
10335,0,0,1
9100,0,0,2
8052,0,0,3
7128,0,0,4
5762,0,0,5
4620,0,0,6
3384,0,0,7
9300,0,1,0
8970,0,1,1
7839,0,1,2
7236,0,1,3
6480,0,1,4
5494,0,1,5
4489,0,1,6
3375,0,1,7
8450,0,2,0
8160,0,2,1
7383,0,2,2
6834,0,2,3
6120,0,2,4
5135,0,2,5
4096,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6365,0,3,2
6030,0,3,3
5727,0,3,4
4884,0,3,5
3840,0,3,6
2940,0,3,7
5850,0,4,0
5780,0,4,1
5576,0,4,2
5480,0,4,3
5168,0,4,4
4556,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4824,0,5,1
4760,0,5,2
4692,0,5,3
4620,0,5,4
4154,0,5,5
3498,0,5,6
2628,0,5,7
4410,0,6,0
4331,0,6,1
4170,0,6,2
4071,0,6,3
3933,0,6,4
3657,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3337,0,7,3
3195,0,7,4
2967,0,7,5
2691,0,7,6
2263,0,7,7
3312,0,8,0
3174,0,8,1
3150,0,8,2
3010,0,8,3
2911,0,8,4
2660,0,8,5
2415,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2736,0,9,3
2592,0,9,4
2346,0,9,5
2070,0,9,6
1950,0,9,7
12276,0,0,0
10335,0,0,1
9100,0,0,2
8052,0,0,3
7128,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
9300,0,1,0
8970,0,1,1
7839,0,1,2
7236,0,1,3
6480,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8320,0,2,0
7920,0,2,1
7169,0,2,2
6834,0,2,3
6120,0,2,4
5135,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6365,0,3,2
6030,0,3,3
5727,0,3,4
4884,0,3,5
3960,0,3,6
3024,0,3,7
5850,0,4,0
5695,0,4,1
5576,0,4,2
5480,0,4,3
5320,0,4,4
4556,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4824,0,5,1
4760,0,5,2
4692,0,5,3
4620,0,5,4
4154,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4140,0,6,2
4071,0,6,3
3933,0,6,4
3657,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3337,0,7,3
3195,0,7,4
2967,0,7,5
2691,0,7,6
2263,0,7,7
3312,0,8,0
3174,0,8,1
3195,0,8,2
3053,0,8,3
2952,0,8,4
2698,0,8,5
2415,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2736,0,9,3
2592,0,9,4
2346,0,9,5
2070,0,9,6
1950,0,9,7
12276,0,0,0
10335,0,0,1
9100,0,0,2
8052,0,0,3
7128,0,0,4
5590,0,0,5
4690,0,0,6
3384,0,0,7
9600,0,1,0
8970,0,1,1
7839,0,1,2
7236,0,1,3
6480,0,1,4
5330,0,1,5
4556,0,1,6
3375,0,1,7
8320,0,2,0
7920,0,2,1
7169,0,2,2
6834,0,2,3
6120,0,2,4
5135,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6460,0,3,2
6075,0,3,3
5810,0,3,4
4921,0,3,5
3960,0,3,6
3024,0,3,7
5850,0,4,0
5695,0,4,1
5617,0,4,2
5560,0,4,3
5396,0,4,4
4624,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4824,0,5,1
4760,0,5,2
4760,0,5,3
4686,0,5,4
4216,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4140,0,6,2
4130,0,6,3
3990,0,6,4
3657,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3384,0,7,3
3240,0,7,4
3096,0,7,5
2769,0,7,6
2263,0,7,7
3312,0,8,0
3220,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2485,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11780,0,0,0
10335,0,0,1
9100,0,0,2
8052,0,0,3
7128,0,0,4
5590,0,0,5
4690,0,0,6
3384,0,0,7
9600,0,1,0
8970,0,1,1
7839,0,1,2
7236,0,1,3
6480,0,1,4
5330,0,1,5
4556,0,1,6
3375,0,1,7
8320,0,2,0
7920,0,2,1
7169,0,2,2
6834,0,2,3
6120,0,2,4
5135,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6460,0,3,2
6075,0,3,3
5810,0,3,4
4921,0,3,5
3960,0,3,6
3024,0,3,7
5850,0,4,0
5695,0,4,1
5617,0,4,2
5560,0,4,3
5396,0,4,4
4624,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4824,0,5,1
4760,0,5,2
4760,0,5,3
4686,0,5,4
4216,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4140,0,6,2
4130,0,6,3
3990,0,6,4
3657,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3384,0,7,3
3240,0,7,4
3096,0,7,5
2769,0,7,6
2263,0,7,7
3312,0,8,0
3220,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2485,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11780,0,0,0
10176,0,0,1
8960,0,0,2
8052,0,0,3
7128,0,0,4
5590,0,0,5
4620,0,0,6
3384,0,0,7
9450,0,1,0
8832,0,1,1
7488,0,1,2
7128,0,1,3
6336,0,1,4
5330,0,1,5
4556,0,1,6
3375,0,1,7
8190,0,2,0
7800,0,2,1
7062,0,2,2
6834,0,2,3
6120,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6732,0,3,1
6365,0,3,2
6075,0,3,3
5727,0,3,4
4921,0,3,5
3960,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5494,0,4,2
5440,0,4,3
5244,0,4,4
4556,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4788,0,5,1
4690,0,5,2
4692,0,5,3
4620,0,5,4
4216,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4080,0,6,2
4071,0,6,3
3933,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3384,0,7,3
3240,0,7,4
3096,0,7,5
2769,0,7,6
2263,0,7,7
3312,0,8,0
3220,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2485,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7371,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
6955,0,2,2
6732,0,2,3
6030,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6270,0,3,2
6075,0,3,3
5644,0,3,4
4921,0,3,5
3960,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5412,0,4,2
5440,0,4,3
5168,0,4,4
4556,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4752,0,5,1
4690,0,5,2
4624,0,5,3
4554,0,5,4
4216,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4080,0,6,2
4071,0,6,3
3933,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3604,0,7,0
3544.5,0,7,1
3479,0,7,2
3384,0,7,3
3240,0,7,4
3096,0,7,5
2769,0,7,6
2263,0,7,7
3312,0,8,0
3220,0,8,1
3195,0,8,2
3139,0,8,3
2993,0,8,4
2736,0,8,5
2485,0,8,6
2146,0,8,7
2967,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7371,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
6955,0,2,2
6732,0,2,3
6030,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6270,0,3,2
6030,0,3,3
5644,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5412,0,4,2
5360,0,4,3
5168,0,4,4
4488,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4752,0,5,1
4690,0,5,2
4624,0,5,3
4554,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4080,0,6,2
4071,0,6,3
3933,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7371,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
6955,0,2,2
6732,0,2,3
6030,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6270,0,3,2
6030,0,3,3
5644,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5412,0,4,2
5360,0,4,3
5168,0,4,4
4488,0,4,5
3705,0,4,6
2880,0,4,7
5016,0,5,0
4752,0,5,1
4690,0,5,2
4624,0,5,3
4554,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4148,0,6,1
4080,0,6,2
4071,0,6,3
3933,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7371,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
6955,0,2,2
6732,0,2,3
6030,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6175,0,3,2
5940,0,3,3
5561,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5330,0,4,2
5360,0,4,3
5168,0,4,4
4488,0,4,5
3705,0,4,6
2880,0,4,7
4940,0,5,0
4752,0,5,1
4620,0,5,2
4556,0,5,3
4488,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4026,0,6,1
4020,0,6,2
4012,0,6,3
3876,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7371,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
6955,0,2,2
6732,0,2,3
6030,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6175,0,3,2
5940,0,3,3
5561,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5330,0,4,2
5360,0,4,3
5168,0,4,4
4488,0,4,5
3705,0,4,6
2880,0,4,7
4940,0,5,0
4752,0,5,1
4620,0,5,2
4556,0,5,3
4488,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4026,0,6,1
4020,0,6,2
4012,0,6,3
3876,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7488,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7800,0,2,1
7062,0,2,2
6732,0,2,3
6075,0,2,4
5214,0,2,5
4224,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6270,0,3,2
6030,0,3,3
5602.5,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5412,0,4,2
5360,0,4,3
5168,0,4,4
4488,0,4,5
3705,0,4,6
2880,0,4,7
4940,0,5,0
4752,0,5,1
4690,0,5,2
4624,0,5,3
4488,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4026,0,6,1
4020,0,6,2
4012,0,6,3
3876,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
11160,0,0,0
9765,0,0,1
8568,0,0,2
7735,0,0,3
6825,0,0,4
5590,0,0,5
4550,0,0,6
3384,0,0,7
8845,0,1,0
8442,0,1,1
7488,0,1,2
7020,0,1,3
6336,0,1,4
5330,0,1,5
4355,0,1,6
3375,0,1,7
8001,0,2,0
7680,0,2,1
6955,0,2,2
6732,0,2,3
6075,0,2,4
5214,0,2,5
4160,0,2,6
3300,0,2,7
6848,0,3,0
6528,0,3,1
6270,0,3,2
6030,0,3,3
5602.5,0,3,4
4884,0,3,5
3840,0,3,6
3024,0,3,7
5760,0,4,0
5525,0,4,1
5412,0,4,2
5360,0,4,3
5168,0,4,4
4420,0,4,5
3705,0,4,6
2880,0,4,7
4940,0,5,0
4752,0,5,1
4690,0,5,2
4624,0,5,3
4488,0,5,4
4092,0,5,5
3498,0,5,6
2628,0,5,7
4095,0,6,0
4026,0,6,1
4020,0,6,2
4012,0,6,3
3876,0,6,4
3604,0,6,5
3216,0,6,6
2409,0,6,7
3498,0,7,0
3544.5,0,7,1
3430,0,7,2
3337,0,7,3
3195,0,7,4
3053,0,7,5
2769,0,7,6
2263,0,7,7
3168,0,8,0
3220,0,8,1
3150,0,8,2
3053,0,8,3
2911,0,8,4
2698,0,8,5
2485,0,8,6
2146,0,8,7
2838,0,9,0
2911,0,9,1
2808,0,9,2
2774,0,9,3
2628,0,9,4
2482,0,9,5
2070,0,9,6
1950,0,9,7
10620,0,0,0
9222.5,0,0,1
8160,0,0,2
7259,0,0,3
6510,0,0,4
